./IMG/center_2017_10_19_23_17_33_064.jpg,./IMG/left_2017_10_19_23_17_33_064.jpg,./IMG/right_2017_10_19_23_17_33_064.jpg,0,1,0,30.18949
./IMG/center_2017_10_19_23_17_33_248.jpg,./IMG/left_2017_10_19_23_17_33_248.jpg,./IMG/right_2017_10_19_23_17_33_248.jpg,0,1,0,30.19061
./IMG/center_2017_10_19_23_17_33_327.jpg,./IMG/left_2017_10_19_23_17_33_327.jpg,./IMG/right_2017_10_19_23_17_33_327.jpg,-0.2,1,0,30.18013
./IMG/center_2017_10_19_23_17_33_415.jpg,./IMG/left_2017_10_19_23_17_33_415.jpg,./IMG/right_2017_10_19_23_17_33_415.jpg,0,1,0,30.19014
./IMG/center_2017_10_19_23_17_33_510.jpg,./IMG/left_2017_10_19_23_17_33_510.jpg,./IMG/right_2017_10_19_23_17_33_510.jpg,0,1,0,30.18993
./IMG/center_2017_10_19_23_17_33_616.jpg,./IMG/left_2017_10_19_23_17_33_616.jpg,./IMG/right_2017_10_19_23_17_33_616.jpg,0,1,0,30.19008
./IMG/center_2017_10_19_23_17_33_797.jpg,./IMG/left_2017_10_19_23_17_33_797.jpg,./IMG/right_2017_10_19_23_17_33_797.jpg,0,1,0,30.19009
./IMG/center_2017_10_19_23_17_33_980.jpg,./IMG/left_2017_10_19_23_17_33_980.jpg,./IMG/right_2017_10_19_23_17_33_980.jpg,0,1,0,30.18979
./IMG/center_2017_10_19_23_17_34_157.jpg,./IMG/left_2017_10_19_23_17_34_157.jpg,./IMG/right_2017_10_19_23_17_34_157.jpg,-0.45,1,0,30.15238
./IMG/center_2017_10_19_23_17_34_249.jpg,./IMG/left_2017_10_19_23_17_34_249.jpg,./IMG/right_2017_10_19_23_17_34_249.jpg,-0.7,1,0,30.12197
./IMG/center_2017_10_19_23_17_34_433.jpg,./IMG/left_2017_10_19_23_17_34_433.jpg,./IMG/right_2017_10_19_23_17_34_433.jpg,0,1,0,30.18975
./IMG/center_2017_10_19_23_17_34_527.jpg,./IMG/left_2017_10_19_23_17_34_527.jpg,./IMG/right_2017_10_19_23_17_34_527.jpg,0,1,0,30.1907
./IMG/center_2017_10_19_23_17_34_607.jpg,./IMG/left_2017_10_19_23_17_34_607.jpg,./IMG/right_2017_10_19_23_17_34_607.jpg,0,1,0,30.19064
./IMG/center_2017_10_19_23_17_34_712.jpg,./IMG/left_2017_10_19_23_17_34_712.jpg,./IMG/right_2017_10_19_23_17_34_712.jpg,0,1,0,30.19069
./IMG/center_2017_10_19_23_17_34_804.jpg,./IMG/left_2017_10_19_23_17_34_804.jpg,./IMG/right_2017_10_19_23_17_34_804.jpg,0,1,0,30.19046
./IMG/center_2017_10_19_23_17_34_982.jpg,./IMG/left_2017_10_19_23_17_34_982.jpg,./IMG/right_2017_10_19_23_17_34_982.jpg,0,1,0,30.19003
./IMG/center_2017_10_19_23_17_35_078.jpg,./IMG/left_2017_10_19_23_17_35_078.jpg,./IMG/right_2017_10_19_23_17_35_078.jpg,0,1,0,30.19038
./IMG/center_2017_10_19_23_17_35_155.jpg,./IMG/left_2017_10_19_23_17_35_155.jpg,./IMG/right_2017_10_19_23_17_35_155.jpg,0,1,0,30.18998
./IMG/center_2017_10_19_23_17_35_241.jpg,./IMG/left_2017_10_19_23_17_35_241.jpg,./IMG/right_2017_10_19_23_17_35_241.jpg,0,1,0,30.19006
./IMG/center_2017_10_19_23_17_35_308.jpg,./IMG/left_2017_10_19_23_17_35_308.jpg,./IMG/right_2017_10_19_23_17_35_308.jpg,-0.2,1,0,30.17984
./IMG/center_2017_10_19_23_17_35_429.jpg,./IMG/left_2017_10_19_23_17_35_429.jpg,./IMG/right_2017_10_19_23_17_35_429.jpg,-0.5000001,1,0,30.14539
./IMG/center_2017_10_19_23_17_35_521.jpg,./IMG/left_2017_10_19_23_17_35_521.jpg,./IMG/right_2017_10_19_23_17_35_521.jpg,0,1,0,30.18744
./IMG/center_2017_10_19_23_17_35_588.jpg,./IMG/left_2017_10_19_23_17_35_588.jpg,./IMG/right_2017_10_19_23_17_35_588.jpg,0,1,0,30.18971
./IMG/center_2017_10_19_23_17_35_691.jpg,./IMG/left_2017_10_19_23_17_35_691.jpg,./IMG/right_2017_10_19_23_17_35_691.jpg,0,1,0,30.19022
./IMG/center_2017_10_19_23_17_35_794.jpg,./IMG/left_2017_10_19_23_17_35_794.jpg,./IMG/right_2017_10_19_23_17_35_794.jpg,0,1,0,30.19029
./IMG/center_2017_10_19_23_17_35_942.jpg,./IMG/left_2017_10_19_23_17_35_942.jpg,./IMG/right_2017_10_19_23_17_35_942.jpg,0,1,0,30.19028
./IMG/center_2017_10_19_23_17_36_028.jpg,./IMG/left_2017_10_19_23_17_36_028.jpg,./IMG/right_2017_10_19_23_17_36_028.jpg,-0.2,1,0,30.17994
./IMG/center_2017_10_19_23_17_36_189.jpg,./IMG/left_2017_10_19_23_17_36_189.jpg,./IMG/right_2017_10_19_23_17_36_189.jpg,0,1,0,30.19027
./IMG/center_2017_10_19_23_17_36_275.jpg,./IMG/left_2017_10_19_23_17_36_275.jpg,./IMG/right_2017_10_19_23_17_36_275.jpg,0,1,0,30.19028
./IMG/center_2017_10_19_23_17_36_372.jpg,./IMG/left_2017_10_19_23_17_36_372.jpg,./IMG/right_2017_10_19_23_17_36_372.jpg,0,1,0,30.19028
./IMG/center_2017_10_19_23_17_36_520.jpg,./IMG/left_2017_10_19_23_17_36_520.jpg,./IMG/right_2017_10_19_23_17_36_520.jpg,0,1,0,30.19074
